#SampleID	ERR12069720	ERR12069730	ERR12069740	ERR12069750	ERR12069760	ERR12069770	ERR12069780	ERR12069790	ERR12069800	ERR12069810	ERR12069820	ERR12069830	ERR12069840	ERR12069850	ERR12069860	ERR12069870	ERR12069880	ERR12069890	ERR12069900	ERR12069910	ERR12069920	ERR12069721	ERR12069731	ERR12069741	ERR12069751	ERR12069761	ERR12069771	ERR12069781	ERR12069791	ERR12069801	ERR12069811	ERR12069821	ERR12069831	ERR12069841	ERR12069851	ERR12069861	ERR12069871	ERR12069881	ERR12069891	ERR12069901	ERR12069911	ERR12069722	ERR12069732	ERR12069742	ERR12069752	ERR12069762	ERR12069772	ERR12069782	ERR12069792	ERR12069802	ERR12069812	ERR12069822	ERR12069832	ERR12069842	ERR12069852	ERR12069862	ERR12069872	ERR12069882	ERR12069892	ERR12069902	ERR12069912	ERR12069723	ERR12069733	ERR12069743	ERR12069753	ERR12069763	ERR12069773	ERR12069793	ERR12069803	ERR12069813	ERR12069823	ERR12069833	ERR12069843	ERR12069853	ERR12069863	ERR12069873	ERR12069883	ERR12069893	ERR12069903	ERR12069913	ERR12069724	ERR12069734	ERR12069744	ERR12069754	ERR12069764	ERR12069774	ERR12069784	ERR12069794	ERR12069804	ERR12069814	ERR12069824	ERR12069834	ERR12069844	ERR12069854	ERR12069864	ERR12069874	ERR12069884	ERR12069894	ERR12069904	ERR12069914	ERR12069715	ERR12069725	ERR12069735	ERR12069745	ERR12069755	ERR12069765	ERR12069775	ERR12069785	ERR12069795	ERR12069805	ERR12069815	ERR12069825	ERR12069835	ERR12069845	ERR12069855	ERR12069865	ERR12069875	ERR12069885	ERR12069895	ERR12069905	ERR12069915	ERR12069716	ERR12069726	ERR12069736	ERR12069746	ERR12069756	ERR12069766	ERR12069776	ERR12069786	ERR12069796	ERR12069806	ERR12069816	ERR12069826	ERR12069836	ERR12069846	ERR12069856	ERR12069866	ERR12069876	ERR12069886	ERR12069896	ERR12069906	ERR12069916	ERR12069717	ERR12069727	ERR12069737	ERR12069747	ERR12069757	ERR12069767	ERR12069777	ERR12069787	ERR12069797	ERR12069807	ERR12069817	ERR12069827	ERR12069837	ERR12069847	ERR12069857	ERR12069867	ERR12069877	ERR12069887	ERR12069897	ERR12069907	ERR12069917	ERR12069718	ERR12069728	ERR12069738	ERR12069748	ERR12069758	ERR12069768	ERR12069778	ERR12069788	ERR12069798	ERR12069808	ERR12069818	ERR12069828	ERR12069838	ERR12069848	ERR12069858	ERR12069868	ERR12069878	ERR12069888	ERR12069898	ERR12069908	ERR12069918	ERR12069719	ERR12069729	ERR12069739	ERR12069749	ERR12069759	ERR12069769	ERR12069779	ERR12069789	ERR12069799	ERR12069809	ERR12069819	ERR12069829	ERR12069839	ERR12069849	ERR12069859	ERR12069869	ERR12069879	ERR12069889	ERR12069899	ERR12069909	ERR12069919
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__Arenicella	0	10	3	20	2	4	0	8	25	7	0	2	0	0	3	0	0	0	125	3	0	0	0	0	9	0	0	0	32	28	4	4	6	0	7	32	0	0	1	3	0	0	6	2	3	1	0	0	9	6	6	3	3	0	3	1	2	1	10	7	1	0	0	0	7	1	1	1	30	18	2	7	0	0	7	0	0	72	120	4	1	5	3	0	3	0	2	62	5	0	5	0	0	6	3	0	0	115	29	7	4	70	9	10	7	19	0	1	24	5	0	0	3	2	3	0	1	5	11	134	3	37	137	0	1	8	0	0	1	8	10	0	0	3	9	4	1	0	1	20	0	0	0	1	8	35	23	0	5	0	39	8	0	0	1	6	2	0	0	4	116	0	2	0	9	1	0	0	5	3	0	3	0	0	0	12	0	3	0	0	0	4	0	5	0	95	0	3	1	8	9	6	20	4	0	7	1	1	1	0	0	1	280	1	1
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__Perspicuibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales	372	14	57	6	1	7	49	49	9	72	367	119	208	37	193	363	2	254	144	1092	2003	61	0	43	6	3	99	73	41	333	70	192	128	73	72	461	13	226	203	193	949	500	15	20	4	14	14	901	76	46	262	102	109	11	14	210	171	242	4	580	398	802	47	115	19	3	254	7	23	127	13	35	105	19	24	232	3	28	875	48	20	128	115	10	4	278	243	62	39	371	15	32	179	52	22	9	2	17	582	121	226	1012	17	513	5	90	53	942	38	67	451	209	83	57	43	4	206	418	30	1061	46	643	2469	209	3	4	9	310	106	54	34	2099	13	14	90	98	312	23	16	8	22	277	57	98	2	25	8	3	183	566	426	69	47	161	107	99	46	373	2	202	3	166	2132	461	447	82	0	2	9	196	395	28	21	41	157	158	15	32	13	137	137	30	113	1292	299	1554	18	25	2	15	373	59	15	20	155	5	9	30	69	261	187	1	258	237	1987
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae	5	5	34	0	45	62	63	9	28	7	233	67	46	6	4	84	0	56	9	346	55	1	0	7	9	1	51	5	26	403	24	150	31	28	14	47	2	120	42	24	200	4	27	54	56	84	134	3	55	72	45	110	16	16	7	37	76	104	59	22	11	12	4	8	16	54	40	9	81	19	116	294	13	1	4	54	18	37	5	64	6	5	0	5	2	20	10	50	126	213	32	12	11	7	7	18	15	81	8	135	4	9	12	0	38	0	0	10	156	31	42	32	10	32	26	2	109	198	80	5	49	1	2	1	3	6	2	8	15	9	22	35	156	49	13	9	70	19	314	4	2	112	16	16	26	0	83	37	9	3	16	204	81	50	46	9	10	85	0	188	82	101	69	8	1	2	3	19	6	4	0	90	14	94	51	47	7	57	9	82	26	26	170	78	7	2	4	23	3	44	4	28	37	27	249	260	143	15	33	56	25	29	2	61	226
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Marinimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae	304	1663	1600	491	209	404	235	69	76	50	365	1510	385	610	541	159	161	115	849	849	174	237	1	956	1175	160	1732	69	72	233	120	333	475	129	612	619	381	229	85	524	385	176	665	710	348	1123	363	257	53	60	171	429	232	741	221	706	106	113	109	432	184	232	577	825	526	285	1209	10	82	88	485	2020	587	165	299	65	264	532	802	133	225	1746	1554	135	1019	114	208	164	54	656	88	310	635	213	616	1407	51	151	463	289	602	764	4351	969	252	773	23	295	89	29	313	545	523	1054	326	457	166	249	416	1021	102	486	1261	2039	123	568	884	91	293	39	21	670	307	191	706	319	210	28	510	295	303	317	510	336	4494	504	766	384	301	155	184	74	197	511	427	492	140	203	763	144	153	304	183	542	139	4477	48	96	1318	321	77	93	9	578	713	315	302	551	1492	77	63	1194	397	110	288	636	581	572	249	1328	1082	73	98	18	681	2529	462	785	594	164	80	404	1590	833	883
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Congregibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus	0	6	1	1	7	3	16	1	2	1	2	1	1	6	0	0	0	0	0	2	0	0	0	0	10	1	3	8	3	14	1	7	0	0	7	0	0	0	0	1	3	0	1	11	2	7	0	5	2	6	1	9	0	1	6	1	0	0	5	0	1	0	1	0	3	3	1	0	3	2	0	7	4	1	3	0	0	32	2	8	1	6	3	1	8	1	0	7	5	0	6	0	2	1	6	1	0	20	0	14	0	0	37	2	7	0	0	2	0	1	0	2	0	8	6	0	0	1	11	1	10	1	0	2	1	6	0	0	5	0	1	0	4	3	10	7	0	0	0	6	0	0	1	1	31	1	10	0	29	0	1	7	0	0	0	3	2	0	0	0	16	7	0	0	0	15	0	3	1	11	0	6	0	2	0	1	7	3	1	0	0	1	2	2	0	0	0	0	0	10	27	0	2	3	7	11	2	3	1	0	0	3	1	13	1
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Luminiphilus	41	192	78	58	11	24	23	3	7	3	35	169	35	68	56	18	10	14	107	86	25	32	0	129	148	17	210	4	12	23	7	49	57	18	81	77	39	24	7	52	37	18	65	23	18	129	22	25	1	4	6	56	37	67	25	70	13	10	7	40	36	27	81	88	54	15	140	3	7	3	24	166	81	22	36	13	26	61	104	17	19	202	196	17	117	23	25	9	5	80	5	39	76	28	93	146	6	13	61	37	63	95	377	133	17	79	2	33	6	1	44	53	41	144	42	60	20	24	38	124	8	66	145	282	6	75	97	12	25	2	2	80	25	9	83	34	23	4	38	37	37	40	42	29	339	54	78	29	35	18	19	2	17	60	45	73	14	14	82	14	18	38	34	60	17	537	2	4	141	30	5	8	0	73	61	26	30	61	220	9	7	139	37	25	43	65	71	65	35	134	143	8	11	1	79	200	12	96	77	11	10	30	210	106	92
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Marimicrobium	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Marimicrobium;s__Marimicrobium_arenosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Pseudohaliea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae	860	892	758	476	901	1290	1494	1944	1658	1626	6217	1045	571	1656	2441	1646	665	1181	4233	4838	2070	550	0	530	1414	3123	2834	663	4069	18121	3833	3307	1154	284	3712	3935	564	1075	918	1854	4276	763	539	744	1211	4146	894	819	4013	4905	11733	4875	1096	372	1957	630	737	850	233	1578	7250	819	1669	711	4958	1143	1628	1113	3075	6149	450	2296	1227	1199	1629	935	419	2968	1648	3878	2007	1282	653	2630	2744	1038	894	5385	8209	1997	748	334	2300	1713	2369	1880	112	1021	593	9106	1379	2056	1228	1474	1779	764	158	2385	7029	3582	615	538	673	1020	1959	1645	1707	1642	3686	1323	5496	1925	1788	1184	136	5347	868	863	1179	388	4444	2755	404	1096	2758	3132	1322	332	492	1334	1982	1883	1044	1849	1100	1104	4981	1020	3309	901	2092	2826	617	666	1512	2648	2079	1329	1357	1326	609	1389	2341	1286	489	2092	48	588	2212	1712	276	2899	459	1639	693	1295	921	1116	795	497	681	1118	1596	2229	705	1375	363	925	2256	4595	2036	2582	1721	3266	3504	3147	764	1032	1622	547	717	663	1415	6480	2617
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__;s__marine_gamma_proteobacterium_HTCC2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus	42	92	50	57	15	18	21	4	15	15	322	207	219	21	59	248	0	221	69	323	295	38	0	278	87	42	254	19	70	492	26	178	146	105	161	425	16	171	148	30	453	46	54	1	13	146	24	22	24	81	167	240	93	10	28	225	108	118	5	33	710	25	164	298	613	14	110	6	37	125	0	33	235	23	43	126	0	82	26	145	29	22	374	69	97	87	69	101	208	202	3	67	320	44	64	0	2	6	7	134	71	10	31	42	87	51	14	153	14	66	52	188	97	64	45	0	256	170	42	29	155	63	16	136	2	83	56	65	72	0	63	248	5	3	443	116	212	38	5	30	53	73	44	36	50	50	36	28	105	77	40	118	24	200	171	377	52	268	0	254	11	47	242	82	26	123	1	13	62	75	22	219	8	62	224	185	12	37	7	132	92	8	32	205	50	21	37	41	209	95	79	20	14	67	129	30	4	14	58	163	118	6	47	309	178
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae	99	54	170	57	9	117	143	12	41	20	272	254	60	26	23	121	0	57	108	1074	156	47	0	27	32	71	77	56	51	80	18	113	67	31	64	24	6	121	32	95	337	47	16	238	67	69	281	279	23	22	61	53	40	151	13	57	56	66	11	146	27	84	29	23	509	12	70	5	34	81	195	200	125	1	11	35	15	61	289	33	21	90	66	38	18	159	87	98	20	252	27	26	63	40	22	10	12	48	97	82	19	141	231	112	13	23	15	174	88	10	54	83	45	143	24	75	116	77	39	210	68	156	276	60	25	297	8	81	196	19	49	98	147	270	88	68	145	19	111	14	8	264	74	54	263	106	76	43	96	63	190	12	236	87	129	45	55	150	0	139	24	242	123	75	44	96	20	3	12	44	19	4	2	119	85	100	13	20	12	53	38	56	660	103	50	270	21	12	13	24	36	28	40	16	115	601	243	37	3	88	24	131	165	106	698
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania;s__Dasania_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Oceanicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Oceanicoccus;s__Oceanicoccus_sagamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Sinobacterium	2	2	35	1	5	29	10	10	3	14	61	33	8	6	32	12	0	6	39	226	11	2	0	7	3	0	3	1	104	118	41	14	13	1	43	44	0	10	0	13	65	0	18	61	31	8	34	0	41	16	125	21	7	30	12	20	1	0	104	4	38	3	6	8	4	7	1	11	8	112	64	64	29	0	8	4	0	64	4	8	6	32	2	1	1	24	5	159	56	46	20	9	14	3	23	0	2	3	2	17	2	6	83	16	10	6	1	31	22	9	11	14	11	21	29	0	13	7	117	4	15	2	1	5	3	3	7	4	18	2	40	12	35	57	10	16	8	2	9	34	2	45	0	4	94	5	19	15	9	3	30	78	41	15	14	3	14	14	1	16	4	21	13	2	0	16	0	9	0	2	1	12	4	18	24	8	9	18	12	4	1	25	182	13	4	1	1	4	0	7	8	19	2	23	33	162	70	3	3	4	1	7	14	12	88
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Zhongshania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	0	0	41	1	4	3	0	0	0	0	3	3	2	1	0	4	2	3	2	9	0	3	0	3	0	2	1	0	1	3	4	0	2	3	4	1	0	2	2	10	1	0	3	14	5	2	5	0	0	0	2	0	0	4	9	16	0	1	1	7	1	1	0	13	2	2	14	0	0	0	21	25	1	2	1	1	0	3	1	1	3	0	0	1	0	1	0	1	5	2	11	2	3	1	0	16	0	2	0	4	0	1	7	0	9	2	0	2	0	2	0	7	3	11	20	3	1	6	8	0	0	0	2	0	0	0	1	0	7	0	0	1	10	7	2	2	3	0	5	1	4	1	3	2	11	0	2	4	3	1	0	3	3	7	7	1	0	0	1	2	0	3	0	0	1	8	1	2	4	2	0	3	0	0	3	1	5	13	0	3	1	3	10	2	1	1	3	1	0	9	0	0	0	0	0	7	11	5	3	0	2	1	1	1	3
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
