#SampleID	ERR2271620	ERR2271630	ERR2271640	ERR2271650	ERR2271660	ERR2271670	ERR2271621	ERR2271631	ERR2271641	ERR2271651	ERR2271661	ERR2271671	ERR2271622	ERR2271632	ERR2271642	ERR2271652	ERR2271662	ERR2271672	ERR2271623	ERR2271633	ERR2271643	ERR2271653	ERR2271663	ERR2271673	ERR2271614	ERR2271624	ERR2271634	ERR2271644	ERR2271654	ERR2271664	ERR2271674	ERR2271615	ERR2271625	ERR2271635	ERR2271645	ERR2271655	ERR2271665	ERR2271675	ERR2271616	ERR2271626	ERR2271636	ERR2271646	ERR2271656	ERR2271666	ERR2271676	ERR2271617	ERR2271627	ERR2271637	ERR2271647	ERR2271657	ERR2271667	ERR2271677	ERR2271618	ERR2271628	ERR2271638	ERR2271648	ERR2271658	ERR2271668	ERR2271678	ERR2271619	ERR2271629	ERR2271639	ERR2271649	ERR2271659	ERR2271669	ERR2271679	ERR3130420	ERR3130421	ERR3130422	ERR3130423	ERR3130424	ERR3130415	ERR3130425	ERR3130416	ERR3130426	ERR3130417	ERR3130427	ERR3130418	ERR3130428	ERR3130419	ERR3130429
sk__Eukaryota;k__;p__;c__;o__Rotosphaerida	0	0	0	1	2	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae;g__Nuclearia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Sticholonchida	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Sticholonchida;f__Sticholonchidae	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Sticholonchida;f__Sticholonchidae;g__Sticholonche	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Sticholonchida;f__Sticholonchidae;g__Sticholonche;s__Sticholonche_sp._JB-2011	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Sticholonchida;f__Sticholonchidae;g__Sticholonche;s__Sticholonche_sp._JJP-2003	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__;o__Telonemida	0	0	0	11	0	1	0	0	0	2	4	0	0	0	0	4	0	1	0	0	0	7	5	0	0	0	0	0	9	2	0	0	0	0	0	14	14	1	0	0	0	0	2	0	0	0	0	0	2	2	0	1	0	0	0	1	2	1	4	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
sk__Eukaryota;k__;p__;c__;o__Telonemida;f__;g__Telonema	0	0	0	277	613	7	0	0	0	33	438	19	0	0	0	55	28	14	0	0	0	254	309	9	0	0	0	0	197	13	0	0	0	0	0	167	1177	14	0	0	0	0	104	0	128	1	0	0	170	20	0	31	0	0	0	68	162	0	127	0	0	0	11	68	0	53	2	0	0	0	1	6	6	4	0	2	0	6	1	20	1
sk__Eukaryota;k__;p__;c__;o__Telonemida;f__;g__Telonema;s__Telonema_subtile	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea	0	0	0	18	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	30	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	1	0	0	3	33	0	0	0	0	2	4	0	0	1	0	5
sk__Eukaryota;k__;p__;c__Acantharea;o__;f__;g__Litholophus;s__Litholophus_sp._JD-2011	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Arthracanthida	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Chaunacanthida	0	0	0	3233	0	1675	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	206	0	807	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	3	0	0	0	0	6	0	0	0	0	1	2	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Chaunacanthida;f__Stauraconidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Chaunacanthida;f__Stauraconidae;g__Heteracon	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Holacanthida;f__Acanthochiasmidae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Holacanthida;f__Acanthochiasmidae;g__Acanthochiasma	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Holacanthida;f__Acanthochiasmidae;g__Acanthochiasma;s__Acanthochiasma_sp._JD-2012	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Acantharea;o__Holacanthida;f__Acanthochiasmidae;g__Acanthocyrta;s__Acanthocyrta_haeckeli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Aphelidea	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra	0	0	0	306	53	794	0	0	0	56	26	0	0	1	0	1441	142	7	0	0	0	382	58	47	0	0	0	0	76	3	0	2	0	0	0	351	631	30	0	0	0	0	511	6	263	0	0	0	154	1	0	102	0	0	0	445	40	0	550	0	0	0	41	46	2	223	3	1	0	15	0	4	1	2	0	3	0	1	1	0	3
sk__Eukaryota;k__;p__;c__Bigyra;o__Amphifilida	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Amphitremida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__;g__Caecitellus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Cafeteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Cafeteriaceae;g__Cafeteria	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Labyrinthulida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea	0	0	0	1	48	0	0	0	0	1	38	0	0	0	0	305	6	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	22	38	0	0	0	0	0	30	0	0	0	0	0	0	0	0	19	0	0	0	13	0	0	88	0	0	0	0	2	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea;f__;g__Incisomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea;f__;g__Incisomonas;s__Incisomonas_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea;f__;g__Solenicola	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Nanomonadea;f__;g__Solenicola;s__Solenicola_setigera	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Oblongichytrida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Oblongichytrida;f__;g__Oblongichytrium	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae	0	0	0	3	0	2	0	0	0	0	0	8	0	0	0	11	7	23	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	3	0	0	0	0	0	0	7	0	0	0	1	2	0	0	0	0	0	8	6	0	1	0	0	0	18	12	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aplanochytrium	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aplanochytrium;s__Aplanochytrium_blankum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Labyrinthuloides	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bolidophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bolidophyceae;o__Parmales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bolidophyceae;o__Parmales;f__Triparmaceae	0	0	0	2	0	2	0	0	0	6	3	0	0	0	0	14	0	2	0	0	0	0	3	4	0	0	0	0	2	1	0	0	0	0	0	20	4	1	0	0	0	0	18	0	3	0	0	0	4	1	0	3	0	0	0	9	5	0	9	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Bolidophyceae;o__Parmales;f__Triparmaceae;g__Bolidomonas	0	0	0	8	1	4	0	0	0	10	8	0	0	0	0	150	4	8	0	0	0	16	0	10	0	0	0	0	7	0	0	0	0	0	0	49	9	4	0	0	0	0	40	1	18	0	0	0	10	1	0	7	0	0	0	83	124	0	44	0	0	0	5	171	1	20	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata	0	0	0	44	43	14	0	0	0	5	49	0	0	0	0	6	180	0	0	0	0	61	0	1	0	0	0	0	5	0	0	0	0	0	0	28	226	0	0	0	0	0	60	0	31	0	0	0	0	0	0	24	0	0	0	14	1	0	159	0	0	0	1	3	0	36	8	0	0	0	0	0	0	0	0	0	0	0	1	0	3
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida	0	0	0	62	83	7	0	0	0	6	9	0	0	0	0	68	0	0	0	0	0	512	0	5	0	0	0	0	1	0	0	0	0	0	0	21	9	0	0	0	0	0	29	0	106	0	0	0	7	0	0	15	0	0	0	4	1	0	73	0	0	0	2	1	1	46	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Crinolina;s__Crinolina_isefiordensis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Pleurasiga	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Pleurasiga;s__Pleurasiga_minima	0	0	0	44	26	1	0	0	0	3	12	0	0	0	0	2	2	0	0	0	0	70	0	3	0	0	0	0	2	0	0	0	0	0	0	26	1	0	0	0	0	0	52	0	18	0	0	0	4	1	0	5	0	0	0	5	0	0	78	0	0	0	0	2	0	39	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Acanthoecidae;g__Pleurasiga;s__Pleurasiga_reynoldsii	0	0	0	36	3	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	22	0	13	0	0	0	0	4	0	0	0	0	0	0	135	1	0	0	0	0	0	84	0	5	0	0	0	0	0	0	27	0	0	0	1	0	0	71	0	0	0	0	1	0	38	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Calliacantha	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Calliacantha;s__Calliacantha_longicaudata	0	0	0	14	2	1	0	0	0	0	3	0	0	0	0	27	6	0	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	2	1	5	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Calliacantha;s__Calliacantha_natans	0	0	0	27	105	2	0	0	0	0	79	0	0	0	0	9	12	0	0	0	0	24	1	0	0	0	0	0	0	0	0	0	0	0	0	2	64	0	0	0	0	0	13	0	12	0	0	0	3	1	0	4	0	0	0	2	1	0	21	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Diaphanoeca	0	0	0	26	0	9	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	75	0	9	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	1	0	38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Stephanoeca	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	2	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	5	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Bicosta	0	0	0	207	70	7	0	0	0	3	52	1	0	0	0	67	175	0	0	0	0	322	2	23	0	0	0	0	9	0	0	0	0	0	0	225	146	4	0	0	0	0	193	3	175	0	0	0	8	1	1	47	0	0	0	10	18	0	163	0	0	0	7	23	5	100	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0
sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Bicosta;s__Bicosta_minor	0	0	0	52	10	0	0	0	0	0	10	0	0	0	0	17	1	0	0	0	0	58	1	1	0	0	0	0	1	0	0	0	0	0	0	5	1	0	0	0	0	0	53	0	28	0	0	0	5	3	0	3	0	0	0	5	2	0	48	0	0	0	0	2	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
